id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
CTpKBuS8cluPezVIzombtQ,palomas-phoenixville-2,Paloma's,https://s3-media2.fl.yelpcdn.com/bphoto/Fyh_yGuNb9okUIOcnxV8tQ/o.jpg,False,https://www.yelp.com/biz/palomas-phoenixville-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,31,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.134569, 'longitude': -75.513165}",[],,"{'address1': '101 Bridge St', 'address2': None, 'address3': '', 'city': 'Phoenixville', 'zip_code': '19460', 'country': 'US', 'state': 'PA', 'display_address': ['101 Bridge St', 'Phoenixville, PA 19460']}",+14843027830,(484) 302-7830,35380.53134593467
q9tRbDIim_Blb7DmAo6Gow,the-dinner-house-philadelphia,The Dinner House,https://s3-media4.fl.yelpcdn.com/bphoto/o-vTfRw9srx0iAvk-JXSYQ/o.jpg,False,https://www.yelp.com/biz/the-dinner-house-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,53,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'polish', 'title': 'Polish'}]",4.5,"{'latitude': 39.984140000000004, 'longitude': -75.102622}","['pickup', 'delivery']",$$,"{'address1': '2706 E Allegheny Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19134', 'country': 'US', 'state': 'PA', 'display_address': ['2706 E Allegheny Ave', 'Philadelphia, PA 19134']}",+12675967727,(267) 596-7727,6749.260413870438
0PTuPOOXkmoP0s5STUBY1w,chez-ben-philadelphia,Chez Ben,https://s3-media2.fl.yelpcdn.com/bphoto/N4zXXrDRRvyCjrZyozIYcg/o.jpg,False,https://www.yelp.com/biz/chez-ben-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,25,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3.5,"{'latitude': 39.9490604639315, 'longitude': -75.1477326080203}",['delivery'],,"{'address1': '401 Chestnut St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19106', 'country': 'US', 'state': 'PA', 'display_address': ['401 Chestnut St', 'Philadelphia, PA 19106']}",+12159314260,(215) 931-4260,2068.4269266820284
O1kxISHZDJj55d4G2Xoevg,harvest-seasonal-grill-moorestown-moorestown-2,Harvest Seasonal Grill - Moorestown,https://s3-media3.fl.yelpcdn.com/bphoto/KTfZOr3w_7HUtbvMV3Q_LA/o.jpg,False,https://www.yelp.com/biz/harvest-seasonal-grill-moorestown-moorestown-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,356,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 39.943418, 'longitude': -74.963456}",['delivery'],$$,"{'address1': '400 New Jersey 38', 'address2': None, 'address3': 'Moorestown Mall', 'city': 'Moorestown', 'zip_code': '08057', 'country': 'US', 'state': 'NJ', 'display_address': ['400 New Jersey 38', 'Moorestown Mall', 'Moorestown, NJ 08057']}",+18565810044,(856) 581-0044,17746.742473506245
ASmz75k9heV0KPSXcOiShw,the-farmhouse-bistro-malvern,The Farmhouse Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/CgnMzP_nK-8YSN8UZleW5A/o.jpg,False,https://www.yelp.com/biz/the-farmhouse-bistro-malvern?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,15,"[{'alias': 'french', 'title': 'French'}]",3.0,"{'latitude': 40.04478, 'longitude': -75.5325}",[],$$$,"{'address1': '39 Conestoga Rd', 'address2': '', 'address3': '', 'city': 'Malvern', 'zip_code': '19355', 'country': 'US', 'state': 'PA', 'display_address': ['39 Conestoga Rd', 'Malvern, PA 19355']}",+16106478060,(610) 647-8060,32367.661800633596
MIjq-rtKsU5Fp7_gNZLYGQ,sontuosa-byob-bryn-mawr,Sontuosa BYOB,https://s3-media3.fl.yelpcdn.com/bphoto/7odVM8nvsPLOXowho3OI-g/o.jpg,False,https://www.yelp.com/biz/sontuosa-byob-bryn-mawr?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,87,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.02206, 'longitude': -75.31743}",['delivery'],$$,"{'address1': '26 N Bryn Mawr Ave', 'address2': None, 'address3': '', 'city': 'Bryn Mawr', 'zip_code': '19010', 'country': 'US', 'state': 'PA', 'display_address': ['26 N Bryn Mawr Ave', 'Bryn Mawr, PA 19010']}",+14842226216,(484) 222-6216,14569.339135821143
Wtr51cNrv1pYyIRg_IawYQ,the-victor-cafe-philadelphia,The Victor Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/8YUxbVuBdtm3jPBmAJiRZw/o.jpg,False,https://www.yelp.com/biz/the-victor-cafe-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,459,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 39.931653, 'longitude': -75.166327}",[],$$,"{'address1': '1303 Dickinson St', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['1303 Dickinson St', 'Philadelphia, PA 19147']}",+12154683040,(215) 468-3040,2495.5140033521625
mJ_THREGbgGRWshvtQ-AVQ,the-chophouse-gibbsboro,The ChopHouse,https://s3-media4.fl.yelpcdn.com/bphoto/GrcU5ybru-ecDPmMrzCE4g/o.jpg,False,https://www.yelp.com/biz/the-chophouse-gibbsboro?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,277,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 39.84072524, 'longitude': -74.9614727}",['delivery'],$$$,"{'address1': '4 Lakeview Dr S', 'address2': '', 'address3': '', 'city': 'Gibbsboro', 'zip_code': '08026', 'country': 'US', 'state': 'NJ', 'display_address': ['4 Lakeview Dr S', 'Gibbsboro, NJ 08026']}",+18565667300,(856) 566-7300,21866.716313138117
rMIFsfCYDxoWa7riOksefg,t-swirl-crepe-haddonfield-2,T Swirl Crepe,https://s3-media1.fl.yelpcdn.com/bphoto/mov7H4rwVBZO4AIKM4rbeQ/o.jpg,False,https://www.yelp.com/biz/t-swirl-crepe-haddonfield-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,72,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 39.897710000000004, 'longitude': -75.03334}","['pickup', 'delivery']",$,"{'address1': '115 Kings Hwy E', 'address2': '', 'address3': None, 'city': 'Haddonfield', 'zip_code': '08033', 'country': 'US', 'state': 'NJ', 'display_address': ['115 Kings Hwy E', 'Haddonfield, NJ 08033']}",+18562297107,(856) 229-7107,13306.521668905154
PY9qrvTnWpNFsRdmAahnKg,local-wine-and-kitchen-ardmore-2,Local Wine & Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/hBQPrHk0dVKkZGKYjnKOEQ/o.jpg,False,https://www.yelp.com/biz/local-wine-and-kitchen-ardmore-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,96,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 40.0086928944409, 'longitude': -75.2922391388432}","['pickup', 'delivery']",$$,"{'address1': '39 W Lancaster Ave', 'address2': '', 'address3': '', 'city': 'Ardmore', 'zip_code': '19003', 'country': 'US', 'state': 'PA', 'display_address': ['39 W Lancaster Ave', 'Ardmore, PA 19003']}",+16108964740,(610) 896-4740,11984.640615002536
EDIDMgOAz6AhDzCtPqehNg,fleming-s-prime-steakhouse-and-wine-bar-radnor,Fleming’s Prime Steakhouse & Wine Bar,https://s3-media2.fl.yelpcdn.com/bphoto/GNE9ysv8oQZtM2DkNOPVmg/o.jpg,False,https://www.yelp.com/biz/fleming-s-prime-steakhouse-and-wine-bar-radnor?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,269,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.041191, 'longitude': -75.3676536}",[],$$$,"{'address1': '555 E Lancaster Ave', 'address2': 'Ste 10', 'address3': '', 'city': 'Radnor', 'zip_code': '19087', 'country': 'US', 'state': 'PA', 'display_address': ['555 E Lancaster Ave', 'Ste 10', 'Radnor, PA 19087']}",+16106889463,(610) 688-9463,19352.057703448958
v7ibuvyZutqZ7pjMCH1exg,franks-spaghetti-house-philadelphia,Frank's Spaghetti House,https://s3-media4.fl.yelpcdn.com/bphoto/ewljJ3znxyCbRULZtcvytg/o.jpg,False,https://www.yelp.com/biz/franks-spaghetti-house-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,44,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 40.05618, 'longitude': -75.06185}",['delivery'],$$,"{'address1': '7602 Castor Ave', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19152', 'country': 'US', 'state': 'PA', 'display_address': ['7602 Castor Ave', 'Philadelphia, PA 19152']}",+12157456020,(215) 745-6020,14710.303371823524
T0MvxzVMMczJ_Eips6XGaQ,harvest-seasonal-grill-and-wine-bar-glen-mills-glen-mills-5,Harvest Seasonal Grill & Wine Bar - Glen Mills,https://s3-media2.fl.yelpcdn.com/bphoto/zLXSlc8qLiBymW-i5dJPlg/o.jpg,False,https://www.yelp.com/biz/harvest-seasonal-grill-and-wine-bar-glen-mills-glen-mills-5?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,525,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 39.8654948, 'longitude': -75.543182}",['delivery'],$$,"{'address1': '549 Wilmington Pike', 'address2': '', 'address3': '', 'city': 'Glen Mills', 'zip_code': '19342', 'country': 'US', 'state': 'PA', 'display_address': ['549 Wilmington Pike', 'Glen Mills, PA 19342']}",+16103581005,(610) 358-1005,33211.14465448608
qxRTFagnexBZgDe055CjkQ,seasons-52-king-of-prussia-2,Seasons 52,https://s3-media4.fl.yelpcdn.com/bphoto/6AWj4JJ_eeYydJ8mX5VmfA/o.jpg,False,https://www.yelp.com/biz/seasons-52-king-of-prussia-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,797,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.08576395270021, 'longitude': -75.39427804349222}",[],$$,"{'address1': '160 N Gulph Rd', 'address2': 'Ste 101', 'address3': '', 'city': 'King of Prussia', 'zip_code': '19406', 'country': 'US', 'state': 'PA', 'display_address': ['160 N Gulph Rd', 'Ste 101', 'King of Prussia, PA 19406']}",+16109921152,(610) 992-1152,24004.663579358352
rU0d2tSV3D0lGaPMlt4cYg,fleming-s-prime-steakhouse-and-wine-bar-marlton,Fleming’s Prime Steakhouse & Wine Bar,https://s3-media2.fl.yelpcdn.com/bphoto/vG8OABOWOxUh9Y12B2KHKw/o.jpg,False,https://www.yelp.com/biz/fleming-s-prime-steakhouse-and-wine-bar-marlton?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,221,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 39.900117779433366, 'longitude': -74.93163820568925}",[],$$$,"{'address1': '500 Route 73 N', 'address2': 'Ste 1', 'address3': '', 'city': 'Marlton', 'zip_code': '08053', 'country': 'US', 'state': 'NJ', 'display_address': ['500 Route 73 N', 'Ste 1', 'Marlton, NJ 08053']}",+18569881351,(856) 988-1351,21281.72079628372
Z11o6dfn_z57CgqEd0iqNg,broken-goblet-brewing-bensalem,Broken Goblet Brewing,https://s3-media3.fl.yelpcdn.com/bphoto/CBrvku8_pTdwhJz-Vktc2w/o.jpg,False,https://www.yelp.com/biz/broken-goblet-brewing-bensalem?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,106,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'breweries', 'title': 'Breweries'}]",4.5,"{'latitude': 40.072159, 'longitude': -74.9399661}",['delivery'],$,"{'address1': '2500 State Rd', 'address2': '', 'address3': '', 'city': 'Bensalem', 'zip_code': '19020', 'country': 'US', 'state': 'PA', 'display_address': ['2500 State Rd', 'Bensalem, PA 19020']}",+12678125653,(267) 812-5653,23687.119909006386
0bvtIbpsqBJZpRKSPwIfNw,panorama-philadelphia-2,Panorama,https://s3-media4.fl.yelpcdn.com/bphoto/V1cmV3CgQumsBcmUZ_3tDg/o.jpg,False,https://www.yelp.com/biz/panorama-philadelphia-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,333,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 39.950218, 'longitude': -75.142308}","['pickup', 'delivery']",$$$,"{'address1': '14 N Front St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19106', 'country': 'US', 'state': 'PA', 'display_address': ['14 N Front St', 'Philadelphia, PA 19106']}",+12159227800,(215) 922-7800,2496.9785414970224
xellD0NghW7cmmeIgjmEXA,suzani-restaurant-philadelphia-4,Suzani Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/_pTf4kic-p8CEQR88_RWWg/o.jpg,False,https://www.yelp.com/biz/suzani-restaurant-philadelphia-4?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,107,"[{'alias': 'uzbek', 'title': 'Uzbek'}, {'alias': 'russian', 'title': 'Russian'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"{'latitude': 40.08196, 'longitude': -75.03778}","['pickup', 'delivery']",$$,"{'address1': '1916 Welsh Rd', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19115', 'country': 'US', 'state': 'PA', 'display_address': ['1916 Welsh Rd', 'Philadelphia, PA 19115']}",+12156762121,(215) 676-2121,18128.385075179405
6MYj9Aq0F-QoPY-b8L0W2w,bar-sera-conshohocken,Bar Sera,https://s3-media4.fl.yelpcdn.com/bphoto/EF-ruPfaxKqq1h7zAsj4OA/o.jpg,False,https://www.yelp.com/biz/bar-sera-conshohocken?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,120,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'winetastingroom', 'title': 'Wine Tasting Room'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 40.07307, 'longitude': -75.29925}",['delivery'],$$$,"{'address1': '382 E Elm St', 'address2': '', 'address3': None, 'city': 'Conshohocken', 'zip_code': '19428', 'country': 'US', 'state': 'PA', 'display_address': ['382 E Elm St', 'Conshohocken, PA 19428']}",+16102340561,(610) 234-0561,17169.10353991055
zwd4dyQ5ovnjVojWfAuhMw,european-republic-philadelphia,European Republic,https://s3-media2.fl.yelpcdn.com/bphoto/Bw5GNzrhXA3SFfcQq0sZtw/o.jpg,False,https://www.yelp.com/biz/european-republic-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,249,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 39.94861, 'longitude': -75.14469}","['delivery', 'pickup']",$,"{'address1': '213 Chestnut St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19106', 'country': 'US', 'state': 'PA', 'display_address': ['213 Chestnut St', 'Philadelphia, PA 19106']}",+12156275500,(215) 627-5500,2335.930052393251
PtFZJdyXZxVO_VXWMLNpvQ,profis-crêperie-philadelphia-2,Profi's Crêperie,https://s3-media1.fl.yelpcdn.com/bphoto/2rUmzYjZLylCFjWeMfcfjA/o.jpg,False,https://www.yelp.com/biz/profis-cr%C3%AAperie-philadelphia-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,162,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 39.953328, 'longitude': -75.159268}",['delivery'],$,"{'address1': '51 N 12th St', 'address2': '', 'address3': 'Reading Terminal Market', 'city': 'Philadelphia', 'zip_code': '19107', 'country': 'US', 'state': 'PA', 'display_address': ['51 N 12th St', 'Reading Terminal Market', 'Philadelphia, PA 19107']}",+12155929008,(215) 592-9008,1018.6209012571792
IHO1oAX0PrEQo5VYuipX7g,culinaria-wilmington,Culinaria,https://s3-media4.fl.yelpcdn.com/bphoto/PjDYvzH4xzUWWy3atXueVg/o.jpg,False,https://www.yelp.com/biz/culinaria-wilmington?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,56,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 39.804001, 'longitude': -75.50438}",['delivery'],$$,"{'address1': '1812 Marsh Rd', 'address2': '', 'address3': '', 'city': 'Wilmington', 'zip_code': '19810', 'country': 'US', 'state': 'DE', 'display_address': ['1812 Marsh Rd', 'Wilmington, DE 19810']}",+13024754860,(302) 475-4860,32949.41705540204
YNl2JK7qqYyHqKc4bbKivg,la-dominique-philadelphia,La Dominique,https://s3-media3.fl.yelpcdn.com/bphoto/rbl7BNdb_-06aDN4vT1gNQ/o.jpg,False,https://www.yelp.com/biz/la-dominique-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,44,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 39.9555876106024, 'longitude': -75.1896665990353}",['delivery'],$,"{'address1': '3300 Market St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19104', 'country': 'US', 'state': 'PA', 'display_address': ['3300 Market St', 'Philadelphia, PA 19104']}",,,1585.485187402994
scotX4dcVT8Co0Nyy1pDYA,iron-abbey-gastro-pub-horsham-2,Iron Abbey Gastro Pub,https://s3-media4.fl.yelpcdn.com/bphoto/xx83Ghw4GL13ybyx-Sm2Rg/o.jpg,False,https://www.yelp.com/biz/iron-abbey-gastro-pub-horsham-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,462,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"{'latitude': 40.1884, 'longitude': -75.13419}","['delivery', 'restaurant_reservation', 'pickup']",$$,"{'address1': '680 N Easton Rd', 'address2': '', 'address3': '', 'city': 'Horsham', 'zip_code': '19044', 'country': 'US', 'state': 'PA', 'display_address': ['680 N Easton Rd', 'Horsham, PA 19044']}",+12159569600,(215) 956-9600,26261.508152300914
sDi3UPW6imj4wGHUg7CgXg,teresas-cafe-wayne,Teresa's Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/BXeqmeUCCLF8zbQwcOokDA/o.jpg,False,https://www.yelp.com/biz/teresas-cafe-wayne?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,458,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,"{'latitude': 40.045066, 'longitude': -75.388179}",['delivery'],$$,"{'address1': '124 N Wayne Ave', 'address2': '', 'address3': '', 'city': 'Wayne', 'zip_code': '19087', 'country': 'US', 'state': 'PA', 'display_address': ['124 N Wayne Ave', 'Wayne, PA 19087']}",+16102939909,(610) 293-9909,21085.96273544948
ZsSsyknkpARZUrD6rRH27A,alimentari-philadelphia,Alimentari,https://s3-media4.fl.yelpcdn.com/bphoto/VFQDWduqCTDzXOkeWD1UNw/o.jpg,False,https://www.yelp.com/biz/alimentari-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,39,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 39.9513109633379, 'longitude': -75.1700653508306}",['delivery'],,"{'address1': '1730 Chestnut St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19103', 'country': 'US', 'state': 'PA', 'display_address': ['1730 Chestnut St', 'Philadelphia, PA 19103']}",+12677645143,(267) 764-5143,291.4038850273817
K9WeFqsGnQXTPFskzYCPAw,lali-restaurant-philadelphia-2,Lali Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/gUDYZVlSVUVN6hjscxE4fA/o.jpg,False,https://www.yelp.com/biz/lali-restaurant-philadelphia-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,8,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",3.5,"{'latitude': 40.105087, 'longitude': -75.033617}",['pickup'],,"{'address1': '744 Red Lion Rd', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19115', 'country': 'US', 'state': 'PA', 'display_address': ['744 Red Lion Rd', 'Philadelphia, PA 19115']}",+14454440028,(445) 444-0028,20499.141234168426
Mfvk9uEEhdCqj8S2u7dWgQ,seasons-52-cherry-hill-2,Seasons 52,https://s3-media3.fl.yelpcdn.com/bphoto/Vpkj3Il-1Eo4zY7XhCp-Vg/o.jpg,False,https://www.yelp.com/biz/seasons-52-cherry-hill-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,504,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 39.9403209558506, 'longitude': -75.02646214110446}",[],$$,"{'address1': '2000 Route 38', 'address2': 'Ste 1145', 'address3': '', 'city': 'Cherry Hill', 'zip_code': '08002', 'country': 'US', 'state': 'NJ', 'display_address': ['2000 Route 38', 'Ste 1145', 'Cherry Hill, NJ 08002']}",+18566651052,(856) 665-1052,12429.113361146965
i3rSoM_9Kmt4mlfVr2W_lQ,martinis-on-broadway-pitman,Martini's On Broadway,https://s3-media4.fl.yelpcdn.com/bphoto/D5kbb1xWnJ5YWKpSkGfBLA/o.jpg,False,https://www.yelp.com/biz/martinis-on-broadway-pitman?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,12,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",3.5,"{'latitude': 39.73239, 'longitude': -75.1301}",[],,"{'address1': '47 S Broadway', 'address2': None, 'address3': '', 'city': 'Pitman', 'zip_code': '08071', 'country': 'US', 'state': 'NJ', 'display_address': ['47 S Broadway', 'Pitman, NJ 08071']}",+18565536856,(856) 553-6856,24877.29878253395
